system_id,bulk_id,miller_index,nads,traj_id,bulk_symbols,slab_sid,ads_symbols,y_relaxed,natoms,nads2,adsorption_energy
23915,mp-755580,"(1, 0, 0)",7,VGaO3_mp-755580_9hEyNPkwkV_ia56eGeV3t,V4Ga4O12,9013,H,-531.21493519,83,7,-0.6190155785714307
12554,mp-755580,"(1, 0, 0)",5,VGaO3_mp-755580_CCHw6ky5Ho_v5BAQZ5aoL,V4Ga4O12,1025,N,-478.52852901,73,5,0.23138777400000238
30142,mp-755580,"(1, 0, 0)",2,VGaO3_mp-755580_9hEyNPkwkV_dKEuJA4p19,V4Ga4O12,9013,O,-518.58643676,78,2,-0.24430530999999078
4295,mp-755580,"(1, 0, 0)",1,VGaO3_mp-755580_NEHhSHIRuf_uonboI8SAF,V4Ga4O12,24016,OH,-451.60419569,70,1,-2.6186906399999827
5851,mvc-8362,"(0, 1, 0)",2,V-GeO3-2_mvc-8362_xvDMGQB5hk_onJivuBeLn,V4Ge8O24,2878,O,-463.69351352,70,2,3.487857415000004
8868,mvc-8362,"(0, 0, 1)",1,V-GeO3-2_mvc-8362_7KMJhu2WAl_dXBgxiT1T4,V4Ge8O24,38160,H2O,-484.9782719,73,1,-0.28906039999997724
36008,mvc-8362,"(1, 0, 0)",1,V-GeO3-2_mvc-8362_Ozz7J7CF1s_MTTZw51XtB,V4Ge8O24,27714,H2O,-467.10836539,71,1,-0.28811753000001694
73119,mp-1296399,"(1, 1, -1)",1,V-GeO3-2_mp-1296399_tK3QR1GrG4_HPymUmnlR7,V4Ge8O24,71248,HO2,-834.22402214,123,1,4.655933479999955
34837,mvc-8362,"(0, 1, 0)",3,V-GeO3-2_mvc-8362_6E22ip2enA_aQbfJ0j07P,V4Ge8O24,81107,C,-475.04973911,71,3,0.8403175433333239
36953,mvc-8362,"(0, 1, 0)",4,V-GeO3-2_mvc-8362_C5lXYdmpB1_AQy0CJTLMD,V4Ge8O24,322,C,-498.30553732,74,4,-0.07449154999999852
16038,mvc-8362,"(0, 1, 0)",1,V-GeO3-2_mvc-8362_xvDMGQB5hk_iVRSPRXye8,V4Ge8O24,2878,O,-462.99036857,69,1,0.21985978000003215
4802,mvc-8362,"(0, 1, 0)",1,V-GeO3-2_mvc-8362_xvDMGQB5hk_EGTBBWdrR0,V4Ge8O24,2878,HO2,-469.39075158,71,1,4.66447676999999
69398,mp-1296399,"(1, 1, -1)",1,V-GeO3-2_mp-1296399_tK3QR1GrG4_TPXAluHo3T,V4Ge8O24,71248,O,-825.19311562,121,1,2.841839999999987
27285,mvc-8362,"(0, 1, 0)",1,V-GeO3-2_mvc-8362_C5lXYdmpB1_LSY35SEP7H,V4Ge8O24,322,CO,-484.48100918,72,1,-1.0104380600000091
19874,mvc-8362,"(0, 1, 0)",6,V-GeO3-2_mvc-8362_xvDMGQB5hk_v9AB4iIzFD,V4Ge8O24,2878,OH,-517.05896931,80,6,0.6270431733333434
4054,mvc-8362,"(0, 1, 0)",1,V-GeO3-2_mvc-8362_6E22ip2enA_xQa804EPAz,V4Ge8O24,81107,H,-460.06041146,69,1,-1.09971972000002
32506,mvc-8362,"(0, 1, 0)",1,V-GeO3-2_mvc-8362_C5lXYdmpB1_cHKL34R0tF,V4Ge8O24,322,OH,-479.37170137,72,1,0.1528697500000078
406,mvc-8362,"(0, 1, 0)",1,V-GeO3-2_mvc-8362_6E22ip2enA_IZjc8tBJU8,V4Ge8O24,81107,N,-460.65792721,69,1,3.2257645299999655
73395,mp-1296399,"(1, 1, -1)",4,V-GeO3-2_mp-1296399_CCdPGfIVdZ_BQMYXMORJA,V4Ge8O24,73921,O,-499.98230562,76,4,2.694312495000002
75858,mp-1296399,"(1, 1, -1)",1,V-GeO3-2_mp-1296399_tK3QR1GrG4_ZXXHbTJYw2,V4Ge8O24,71248,H,-825.87792887,121,1,-1.91597325000006
17422,mvc-8362,"(0, 1, 0)",2,V-GeO3-2_mvc-8362_6E22ip2enA_Clu7v5lFaP,V4Ge8O24,81107,O,-466.92906484,70,2,1.7818134499999836
7326,mvc-8362,"(0, 0, 1)",4,V-GeO3-2_mvc-8362_7KMJhu2WAl_XkawU1ciC2,V4Ge8O24,38160,H,-485.55058248,74,4,-0.38709274499999946
9987,mvc-8362,"(0, 0, 1)",5,V-GeO3-2_mvc-8362_7KMJhu2WAl_pR9xkWbEX6,V4Ge8O24,38160,O,-491.88307093,75,5,3.1740281140000066
70665,mp-1296399,"(1, 1, -1)",1,V-GeO3-2_mp-1296399_CCdPGfIVdZ_Ugg1WUvDCu,V4Ge8O24,73921,H,-485.56156686,73,1,-1.2520112600000415
68546,mp-1296399,"(1, 1, -1)",2,V-GeO3-2_mp-1296399_tK3QR1GrG4_8nSiSW7Sc3,V4Ge8O24,71248,O,-830.48279829,122,2,2.5055786649999696
73241,mp-1296399,"(1, 1, -1)",1,V-GeO3-2_mp-1296399_CCdPGfIVdZ_doqOvkxbQi,V4Ge8O24,73921,CO,-497.52902038,74,1,-1.8144647800000335
84315,mp-22443,"(1, 3, 0)",3,VInO4_mp-22443_AoGHDaW2ZV_dY4JlAMOH0,V4In4O16,85837,H,-324.23979467,51,3,-1.1430126900000015
84394,mp-22443,"(1, 3, 0)",1,VInO4_mp-22443_AoGHDaW2ZV_uurdrCfMPJ,V4In4O16,85837,N,-317.40241221,49,1,1.5593443899999517
78890,mp-546989,"(1, 3, 0)",2,V2MoO8_mp-546989_hB9m1iH8GO_2BKhlK8FwJ,V4Mo2O16,70928,O,-541.61155635,76,2,3.0931862549999742
45264,mp-25279,"(1, 0, 0)",1,414325470_V2O5_mp-25279_n6OJ1q5wC4_9RZg3qTfz6,V4O10,79151,O,-502.95339968,67,1,-0.09480768000003437
25867,mp-1102963,"(1, 0, 1)",2,VO2_mp-1102963_rD3D8o3xXM_zCnTUTiCqi,V4O8,5648,O,-358.15657735,48,2,2.6906971999999847
13106,mp-1102963,"(1, 2, 0)",1,VO2_mp-1102963_EEKGg9BoK6_tMQw2MNNVX,V4O8,40114,HO2,-695.70902278,95,1,6.276672309999892
11651,mp-1102963,"(1, 1, 0)",1,VO2_mp-1102963_CMlhg7rLv8_1x565cdXY3,V4O8,37901,OH,-500.52866501,66,1,-0.988006200000001
1321,mp-1102963,"(2, 2, -1)",3,VO2_mp-1102963_S3kulkngVd_wuMSElFAuD,V4O8,36533,C,-725.05635631,95,3,-1.604013689999982
2414,mp-1102963,"(1, 1, 0)",1,VO2_mp-1102963_CMlhg7rLv8_233ZR4YnYX,V4O8,37901,O2,-504.11244745,66,1,-0.4987886399999937
45336,mp-1102963,"(1, 2, -1)",1,2411243514_VO2_mp-1102963_fSbaRGmk3w_TZxaCC6ps5,V4O8,41757,HO2,-491.43881954,65,1,3.912844599999996
35083,mp-1102963,"(2, 2, -1)",1,VO2_mp-1102963_5UHDYoKlid_G7FkHapVdv,V4O8,31145,HO2,-520.14348316,69,1,4.444511170000023
17957,mp-1102963,"(1, 2, 0)",5,VO2_mp-1102963_EEKGg9BoK6_nPoCTt5Kkw,V4O8,40114,H,-703.59061031,97,5,-0.595783044000008
46036,mp-1102963,"(2, 1, 2)",2,51024953_VO2_mp-1102963_qdi29tlNTz_GeqAiEmYVB,V4O8,45363,O,-691.11637917,92,2,1.4615149600000414
40689,mp-1102963,"(1, 1, 0)",1,VO2_mp-1102963_CMlhg7rLv8_SCAx3CiAqC,V4O8,37901,H2O,-503.91666875,67,1,-0.9900099399999878
8454,mp-1102963,"(1, 0, 0)",1,VO2_mp-1102963_e8fOZYg5A7_d9xAL8SPF5,V4O8,36674,O,-734.74442419,97,1,1.50972554000003
24691,mp-1102963,"(1, 2, -1)",1,VO2_mp-1102963_DFl6isIg7D_PaHpRFcvaY,V4O8,9206,O2,-487.62133144,64,1,2.4374550200000087
35176,mp-1102963,"(1, 0, 0)",2,VO2_mp-1102963_e8fOZYg5A7_RqNzSdRGkw,V4O8,36674,O,-739.24621817,98,2,2.2334657800000137
43952,mp-1102963,"(1, 2, -1)",4,2411243514_VO2_mp-1102963_fSbaRGmk3w_Exf6kv0M6l,V4O8,41757,O,-496.78300977,66,4,2.5251635925000038
10399,mp-1102963,"(2, 2, -1)",1,VO2_mp-1102963_S3kulkngVd_IkDEEBf1Oq,V4O8,36533,H2O,-714.6200757,95,1,-2.1407604600000187
15038,mp-1102963,"(1, 1, 0)",1,VO2_mp-1102963_ShYSPX2YUM_xNjePG1Q8B,V4O8,20611,O2,-501.5137448,66,1,1.3413463600000384
15054,mp-1102963,"(1, 2, 0)",1,VO2_mp-1102963_EEKGg9BoK6_JdLqu5V9DY,V4O8,40114,CO,-696.41764156,94,1,2.055053529999956
41103,mp-1102963,"(1, 1, 0)",1,69019397_VO2_mp-1102963_gHO6foYOm7_DjooQXW0RS,V4O8,40875,HO2,-410.67494661,57,1,2.820270350000012
38728,mp-1102963,"(1, 0, 0)",1,VO2_mp-1102963_e8fOZYg5A7_syrWqelvQv,V4O8,36674,CO,-744.79529236,98,1,-1.2091426299999135
28621,mp-1102963,"(1, 2, -1)",10,VO2_mp-1102963_DFl6isIg7D_TNu9cKbidL,V4O8,9206,N,-551.65792239,72,10,0.6572864070000051
32277,mp-1102963,"(2, 0, -1)",1,VO2_mp-1102963_PjHvCeKirg_BDWRW1we0q,V4O8,1220,N,-691.58837553,93,1,-0.2518834700000223
39222,mp-1102963,"(1, 2, -1)",1,VO2_mp-1102963_DFl6isIg7D_kihPxcACmI,V4O8,9206,OH,-485.10130504,64,1,0.8844814200000144
27417,mp-1102963,"(2, 2, -1)",2,VO2_mp-1102963_5UHDYoKlid_pqF8W9T3bM,V4O8,31145,O,-518.77317408,68,2,1.214410124999997
11990,mp-1102963,"(2, 2, -1)",1,VO2_mp-1102963_5UHDYoKlid_ZYExnyrFNf,V4O8,31145,H,-510.44404847,67,1,-0.7740541399999996
26074,mp-1102963,"(2, 0, -1)",1,VO2_mp-1102963_PjHvCeKirg_8i170ZZj8H,V4O8,1220,OH,-692.30093852,94,1,1.5715535399999396
5270,mp-1102963,"(1, 1, 0)",1,VO2_mp-1102963_zTauVeK18D_zcGYnDFiMF,V4O8,10722,OH,-673.97763049,90,1,0.37303928000002884
7393,mp-1102963,"(2, 2, -1)",1,VO2_mp-1102963_KGqMhymh8V_4sXmqvFWgm,V4O8,32158,H2O,-707.52870175,93,1,-1.050758640000021
11016,mp-1102963,"(1, 2, 0)",7,VO2_mp-1102963_EEKGg9BoK6_tBinXEZaFE,V4O8,40114,O,-714.564414,99,7,3.0471830128571264
33637,mp-1102963,"(1, 2, 0)",10,VO2_mp-1102963_EEKGg9BoK6_jFsJzzc6pC,V4O8,40114,OH,-775.72100928,112,10,1.641068580999996
18782,mp-1102963,"(1, 1, 0)",2,VO2_mp-1102963_zTauVeK18D_HY1IKaA40C,V4O8,10722,O,-673.42314392,90,2,2.500262925000012
26675,mp-1102963,"(2, 2, -1)",2,VO2_mp-1102963_5UHDYoKlid_Ak5yiPHYLs,V4O8,31145,O,-520.58959289,68,2,0.3062007200000174
3541,mp-1102963,"(1, 0, 1)",4,VO2_mp-1102963_rD3D8o3xXM_gZNA8fXEVi,V4O8,5648,O,-372.57348235,50,4,1.4706223499999957
20015,mp-1102963,"(2, 2, -1)",2,VO2_mp-1102963_S3kulkngVd_ksy7AIPiIJ,V4O8,36533,O,-708.60858412,94,2,2.278865559999982
4220,mp-1102963,"(1, 2, -1)",1,VO2_mp-1102963_DFl6isIg7D_O7Pcz2S31b,V4O8,9206,H2O,-488.9000487,65,1,0.47173776000000167
29515,mp-1102963,"(2, 2, -1)",3,VO2_mp-1102963_KGqMhymh8V_Y9TeT5odWL,V4O8,32158,H,-701.16077907,93,3,0.41472134666665755
40781,mp-1102963,"(2, 2, -1)",2,VO2_mp-1102963_KGqMhymh8V_Flh9wIcVtw,V4O8,32158,O,-702.87233699,92,2,2.146303059999976
24861,mp-1102963,"(1, 1, 0)",1,VO2_mp-1102963_zTauVeK18D_l7ArxUbMih,V4O8,10722,HO2,-678.28133176,91,1,3.528338010000109
42014,mp-1102963,"(1, 2, -1)",1,2411243514_VO2_mp-1102963_fSbaRGmk3w_IhVhbnPW1u,V4O8,41757,N,-481.83107218,63,1,3.525591960000016
1143,mp-1102963,"(1, 0, 0)",2,VO2_mp-1102963_e8fOZYg5A7_ux3NzugBzt,V4O8,36674,N,-735.31355175,98,2,5.0497989900000295
12078,mp-1276532,"(0, 1, 1)",2,VReO4_mp-1276532_th1US7oOyX_G8VyIYXpKj,V4Re4O16,7922,O,-770.59519657,94,2,-0.6009829650000178
33823,mp-1276532,"(2, 0, 1)",8,VReO4_mp-1276532_9NrvSFTBfh_VX6uz02EKq,V4Re4O16,29895,H,-617.64452695,80,8,-0.6335219725000014
15524,mp-1276532,"(0, 1, 1)",1,VReO4_mp-1276532_th1US7oOyX_qYtAFSEiri,V4Re4O16,7922,C,-762.5411869,93,1,-0.7339562600000074
13040,mp-1276532,"(2, 0, 1)",1,VReO4_mp-1276532_9NrvSFTBfh_O3QHCU1QJJ,V4Re4O16,29895,CO,-600.77164584,74,1,-0.4922946700000317
36879,mp-1276532,"(1, 1, 1)",1,VReO4_mp-1276532_vITaZ6kaWh_Wk8u0pWLBZ,V4Re4O16,20274,C,-775.75447953,95,1,-1.0406347300000727
16956,mp-1276532,"(0, 1, 1)",1,VReO4_mp-1276532_th1US7oOyX_k6gtqNMD9a,V4Re4O16,7922,N,-762.75914415,93,1,0.025086489999951667
25978,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_f4d2u4T2Aj_sJ1bqZoQI2,V4Rh4O16,79260,CO,-678.16103574,96,1,-1.622528449999944
24550,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_NMUdgFkkFZ_zDkz5zuVj2,V4Rh4O16,29106,OH,-673.38559742,96,1,-0.795960699999938
2887,mp-773064,"(1, 0, 0)",4,VRhO4_mp-773064_qkfYXQQ9IX_7zCptZflaL,V4Rh4O16,22148,OH,-663.67795486,96,4,-0.06768716749999726
23740,mp-773064,"(1, 1, 0)",1,VRhO4_mp-773064_3cIBuszxh5_oenfMeRQ6f,V4Rh4O16,23250,C,-623.1009017,89,1,-0.7532665800000524
18959,mp-773064,"(1, 0, 0)",2,VRhO4_mp-773064_P5FLfOUzvh_2zu6JWoFga,V4Rh4O16,21450,O,-643.78783957,92,2,2.5403409700000417
37554,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_f4d2u4T2Aj_pjOr7QD0xj,V4Rh4O16,79260,H,-666.50579363,95,1,-1.3722863399999268
4157,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_3ZZKCeBxE9_NQHeopbwFd,V4Rh4O16,15829,HO2,-676.59018802,97,1,3.454042369999936
7392,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_l9JNGcigFT_Phi0xxwUpz,V4Rh4O16,21009,OH,-631.75097509,90,1,-0.9329760500000077
17945,mp-773064,"(1, 0, 0)",2,VRhO4_mp-773064_P5FLfOUzvh_8qWU4cnxmX,V4Rh4O16,21450,N,-643.34300047,92,2,3.612760520000025
4296,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_EdimXfOeJL_mohFrDxCYw,V4Rh4O16,22108,CO,-648.89030607,92,1,-0.03486141999990977
34790,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_NMUdgFkkFZ_UPuoZFxv0Z,V4Rh4O16,29106,H2O,-677.19701824,97,1,-1.2213815200000173
13805,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_f4d2u4T2Aj_H16JVcy3gz,V4Rh4O16,79260,HO2,-676.41412039,97,1,3.637386900000049
37626,mp-773064,"(1, 0, 0)",2,VRhO4_mp-773064_EdimXfOeJL_YweW0YKceS,V4Rh4O16,22108,O,-645.1174141,92,2,1.9325152750000107
22415,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_3ZZKCeBxE9_rVO5ZozAvC,V4Rh4O16,15829,H2O,-676.70132116,97,1,-0.7300907700000554
36102,mp-773064,"(1, 0, 0)",7,VRhO4_mp-773064_EdimXfOeJL_zbXg4U5Tmg,V4Rh4O16,22108,C,-686.89647562,97,7,-0.21543299571428673
40219,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_qkfYXQQ9IX_40TThk0fMa,V4Rh4O16,22148,H2O,-634.96224322,91,1,-0.7040370299999896
21157,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_EdimXfOeJL_9ArTehZJhB,V4Rh4O16,22108,N,-640.5372588,91,1,1.8361858500000228
30651,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_l9JNGcigFT_bOYwZ3okeS,V4Rh4O16,21009,O,-626.70206683,89,1,0.729932209999955
35622,mp-773064,"(1, 0, 0)",2,VRhO4_mp-773064_P5FLfOUzvh_qrUmdMYkW8,V4Rh4O16,21450,O,-645.36848812,92,2,1.7500166949999958
11309,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_P5FLfOUzvh_oXQiI6q5GX,V4Rh4O16,21450,OH,-644.44275872,92,1,0.3527627900000141
3783,mp-773064,"(1, 1, 0)",1,VRhO4_mp-773064_3cIBuszxh5_LJxaVcEafm,V4Rh4O16,23250,HO2,-634.90046815,91,1,-1.5808330300000968
2156,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_NMUdgFkkFZ_jw6ZZUQEbs,V4Rh4O16,29106,HO2,-676.77016475,97,1,3.2784719699999663
28233,mp-773064,"(1, 0, 0)",5,VRhO4_mp-773064_qkfYXQQ9IX_KWZRcbXsRv,V4Rh4O16,22148,H,-637.70968443,93,5,-0.15049564800000467
39272,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_l9JNGcigFT_5VV1GUjEtX,V4Rh4O16,21009,H2O,-634.80118844,91,1,-0.5971894000000422
10533,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_qkfYXQQ9IX_UwECqk3lHG,V4Rh4O16,22148,O,-626.88218728,89,1,0.6040189099999758
12357,mp-773064,"(1, 1, 0)",2,VRhO4_mp-773064_3cIBuszxh5_LlchiGYbCV,V4Rh4O16,23250,O,-630.47952464,90,2,-0.2729447600000334
15703,mp-773064,"(1, 0, 0)",2,VRhO4_mp-773064_NMUdgFkkFZ_JviSCRaxsF,V4Rh4O16,29106,OH,-679.20024942,98,2,2.1171936500000186
14797,mp-773064,"(1, 1, 0)",1,VRhO4_mp-773064_3cIBuszxh5_6St0mRB5ew,V4Rh4O16,23250,OH,-626.08945474,90,1,-0.2288196199999959
15348,mp-773064,"(1, 0, 0)",1,VRhO4_mp-773064_qkfYXQQ9IX_0EXrCTVMo0,V4Rh4O16,22148,HO2,-636.20464422,91,1,2.1265619700000364
19028,mp-773064,"(1, 1, 0)",1,VRhO4_mp-773064_3cIBuszxh5_bSLxUtJORm,V4Rh4O16,23250,HO2,-630.54195167,91,1,2.7776834499999516
28469,mp-773064,"(1, 0, 0)",2,VRhO4_mp-773064_3ZZKCeBxE9_nyMo3YRLRo,V4Rh4O16,15829,O,-671.23366622,96,2,2.7122820849999663
5849,mp-770857,"(1, 0, -2)",2,V-SbO3-4_mp-770857_coVXVunsKq_AMZO5KvPp5,V4Sb16O48,19344,O,-454.87721147,75,2,-0.020501850000020028
376,mp-770857,"(1, 0, -2)",3,V-SbO3-4_mp-770857_coVXVunsKq_2Dez3nWbr9,V4Sb16O48,19344,OH,-469.28854102,79,3,1.0548889166666509
21493,mp-770857,"(1, 0, -2)",1,V-SbO3-4_mp-770857_QlRDcmmty0_ypQ8gGgkrE,V4Sb16O48,13695,H2O,-455.14066636,76,1,-0.9879125099999957
3976,mp-770857,"(1, 0, -2)",3,V-SbO3-4_mp-770857_HQSItGCzMK_gcB1Mpfd0A,V4Sb16O48,13924,H,-454.40473953,76,3,-1.4420103133333224
8091,mp-770857,"(1, 0, -2)",3,V-SbO3-4_mp-770857_Gb70eoJFqY_O7HCKupaRz,V4Sb16O48,33770,OH,-468.19226031,79,3,1.4224483166666744
35298,mp-770857,"(1, 0, -2)",1,V-SbO3-4_mp-770857_Gb70eoJFqY_wHPLrKDXfk,V4Sb16O48,33770,H,-446.11923766,74,1,-2.808632399999989
31979,mp-770857,"(1, 0, -2)",2,V-SbO3-4_mp-770857_qzDvDPiciF_iKoYkcXoIs,V4Sb16O48,5507,C,-463.87318286,75,2,-4.643783864999983
40608,mp-770857,"(1, 0, -2)",1,V-SbO3-4_mp-770857_QlRDcmmty0_4BKc3mxwQE,V4Sb16O48,13695,HO2,-457.22073936,76,1,1.0050144900000326
38352,mp-770857,"(1, 0, -2)",1,V-SbO3-4_mp-770857_HQSItGCzMK_G3HUi2ls99,V4Sb16O48,13924,CO,-459.15241661,75,1,-4.440708019999985
6147,mp-770857,"(1, 0, -2)",2,V-SbO3-4_mp-770857_QlRDcmmty0_R17RYqktnW,V4Sb16O48,13695,O,-452.5691787,75,2,1.135287575000003
26053,mp-770857,"(1, 0, -2)",1,V-SbO3-4_mp-770857_8WGlE1dtxk_m1ZyxAMkRE,V4Sb16O48,16019,N,-449.82684423,74,1,-1.5958251400000147
13281,mp-770857,"(1, 0, -2)",2,V-SbO3-4_mp-770857_Gb70eoJFqY_Sugk6cftnT,V4Sb16O48,33770,C,-462.31646888,75,2,-3.8639318099999906
14361,mp-770857,"(1, 0, -2)",2,V-SbO3-4_mp-770857_HQSItGCzMK_nTTSL253G0,V4Sb16O48,13924,O,-449.80073824,75,2,2.518985175000008
3294,mp-770857,"(1, 0, -2)",1,V-SbO3-4_mp-770857_Gb70eoJFqY_eNRXgh8M5Z,V4Sb16O48,33770,N,-448.49454548,74,1,-0.26094021999997885
6418,mp-770857,"(1, 0, -2)",3,V-SbO3-4_mp-770857_6E00pz2Tkk_mi6dIqgpna,V4Sb16O48,40461,N,-459.3230238,76,3,1.8430764233333363
33540,mp-770857,"(1, 0, -2)",1,V-SbO3-4_mp-770857_QlRDcmmty0_K6sBEMIKJS,V4Sb16O48,13695,CO,-459.42175792,75,1,-4.709004069999988
26824,mp-770857,"(1, 0, -2)",3,V-SbO3-4_mp-770857_8WGlE1dtxk_uvYcwFRYlF,V4Sb16O48,16019,O,-455.1470679,76,3,2.3839837299999886
24055,mp-770857,"(1, 0, -2)",1,V-SbO3-4_mp-770857_8WGlE1dtxk_3k0ctdjxoR,V4Sb16O48,16019,HO2,-453.97919149,76,1,4.246827599999985
13613,mp-770857,"(1, 0, -2)",1,V-SbO3-4_mp-770857_qzDvDPiciF_wTqn8IHanR,V4Sb16O48,5507,HO2,-458.80366617,76,1,-0.5780510399999663
3868,mp-770857,"(1, 0, -2)",1,V-SbO3-4_mp-770857_coVXVunsKq_Ki9uLjLEe0,V4Sb16O48,19344,H2O,-460.91948118,76,1,-6.77027341000001
13276,mp-29146,"(1, 0, 0)",1,VSbO4_mp-29146_8hoVfY428f_j9wuovki34,V4Sb4O16,35594,O,-609.1250965,89,1,-0.30391366999998937
28227,mp-29146,"(1, 0, 0)",1,VSbO4_mp-29146_akyBESgBSm_kAepIowbEe,V4Sb4O16,34048,CO,-658.69897505,96,1,-1.2456266599999104
5948,mp-29146,"(1, 0, 0)",1,VSbO4_mp-29146_tqx3GZh1Xc_jsk2pnNnAg,V4Sb4O16,37093,CO,-658.72357625,96,1,-1.2678351099999041
20168,mp-29146,"(1, 0, 0)",1,VSbO4_mp-29146_FA0Z1xv7Wb_u2q2GA9l01,V4Sb4O16,37655,HO2,-673.25901283,99,1,3.304314730000012
28457,mp-29146,"(1, 0, 0)",1,VSbO4_mp-29146_akyBESgBSm_qhRKQhCjEE,V4Sb4O16,34048,O,-649.18439101,95,1,0.9369573800000204
9855,mp-29146,"(1, 0, 0)",1,VSbO4_mp-29146_akyBESgBSm_5SgZ69gF6I,V4Sb4O16,34048,HO2,-658.39509688,97,1,2.5712515100000495
36449,mp-29146,"(1, 0, 0)",1,VSbO4_mp-29146_tqx3GZh1Xc_R1TCP2pd9b,V4Sb4O16,37093,O,-646.88433403,95,1,3.239407110000055
12189,mp-29146,"(1, 0, 0)",2,VSbO4_mp-29146_tqx3GZh1Xc_OUS9Yuj5vs,V4Sb4O16,37093,O,-655.29303511,96,2,1.1448530150000202
5989,mp-29146,"(1, 0, 0)",2,VSbO4_mp-29146_FA0Z1xv7Wb_9EMu1viIld,V4Sb4O16,37655,O,-668.53233097,98,2,2.322498294999999
21550,mp-29146,"(1, 0, 0)",1,VSbO4_mp-29146_8hoVfY428f_KHyXBIgkhk,V4Sb4O16,35594,C,-604.88622059,89,1,3.807962240000058
40631,mp-29146,"(1, 0, 0)",1,VSbO4_mp-29146_FA0Z1xv7Wb_bZ76Cqnowm,V4Sb4O16,37655,H,-662.91590052,97,1,-1.2705729600000621
12463,mp-29146,"(1, 0, 0)",1,VSbO4_mp-29146_FA0Z1xv7Wb_o0KvoiWbaq,V4Sb4O16,37655,H2O,-673.50606626,99,1,-1.0157387000000373
192,mp-29146,"(1, 0, 0)",1,VSbO4_mp-29146_8hoVfY428f_jhG3OI01go,V4Sb4O16,35594,O,-607.06101251,89,1,1.7601703200000962
11790,mp-28619,"(1, 2, 1)",1,VSeO4_mp-28619_emKzqltw6T_rjQSnV3LVl,V4Se4O16,3227,CO,-562.6718904,88,1,-0.02300800000005765
19310,mp-28619,"(1, 1, -1)",2,VSeO4_mp-28619_8fCcfIfsVu_imzSbQPcMh,V4Se4O16,7919,O,-564.83110689,88,2,1.6068132149999848
30147,mp-28619,"(1, 1, -1)",1,VSeO4_mp-28619_8fCcfIfsVu_uqQX5GuNLA,V4Se4O16,7919,HO2,-568.55911639,89,1,2.871616929999984
12877,mp-28619,"(1, 1, 0)",2,VSeO4_mp-28619_cXIztyD9fy_4C1VuKUgDy,V4Se4O16,22394,O,-624.64404175,98,2,1.7908536299999547
10947,mp-28619,"(1, 0, 0)",1,VSeO4_mp-28619_Vu94a87IVm_w2iL4R1tfh,V4Se4O16,24901,OH,-583.1122739,90,1,1.5497200199999668
727,mp-28619,"(1, 0, 0)",4,VSeO4_mp-28619_Vu94a87IVm_2zyap2A4Fk,V4Se4O16,24901,H,-591.921685,92,4,-1.1401727700000164
24530,mp-28619,"(1, 2, 1)",1,VSeO4_mp-28619_emKzqltw6T_rWJBVk7VAq,V4Se4O16,3227,H2O,-562.11619463,89,1,-0.02731223000000149
26041,mp-28619,"(1, 1, -1)",1,VSeO4_mp-28619_8fCcfIfsVu_nBCwB1TIM8,V4Se4O16,7919,OH,-560.27410984,88,1,3.697623479999919
9496,mp-28619,"(1, 0, 0)",2,VSeO4_mp-28619_Vu94a87IVm_HENAdnXERq,V4Se4O16,24901,O,-584.30200443,90,2,2.2164947449999737
28302,mp-28619,"(1, 1, -1)",1,VSeO4_mp-28619_8fCcfIfsVu_JRFCuqNpGz,V4Se4O16,7919,C,-561.25244974,87,1,-0.7937164200000035
15343,mp-28619,"(1, 2, 1)",2,VSeO4_mp-28619_emKzqltw6T_5YAwRHNdo5,V4Se4O16,3227,O,-558.9771045,88,2,1.8993889499999987
16219,mp-867855,"(0, 1, -1)",1,V2Si4O11_mp-867855_nfGWyp44mq_KHapZIEMpZ,V4Si8O22,32056,C,-510.39422646,67,1,2.5799427600000007
11278,mp-867855,"(0, 1, -1)",1,V2Si4O11_mp-867855_nfGWyp44mq_sTERKdcfAy,V4Si8O22,32056,CO,-520.1749767,68,1,0.25819252000002635
38826,mp-867855,"(0, 1, -1)",2,V2Si4O11_mp-867855_nfGWyp44mq_hY3LE2fGT8,V4Si8O22,32056,O,-520.4383662,68,2,0.06090151000000432
22631,mp-867855,"(0, 1, -1)",3,V2Si4O11_mp-867855_nfGWyp44mq_EfTCWXJudg,V4Si8O22,32056,H,-519.62080688,69,3,-1.2735458866666676
